vin,driver_id,start_timestamp,end_timestamp,daily_rate,region
E651994B,DRV_463,1709598134,1712967734,463.35,Northwest
R155792T,DRV_559,1707987335,1711616135,533.38,West
X491778D,DRV_157,1708661708,1712204108,580.44,South
Z348039Y,DRV_320,1708257617,,420.77,Northeast
J836440L,DRV_911,1713962241,1718887041,427.59,East
M115447T,DRV_818,1714253452,1720301452,585.64,East
K874315U,DRV_370,1724226107,1729064507,378.92,Northwest
N175186B,DRV_144,1721997935,1724503535,496.73,North
E179327Z,DRV_928,1713713087,1717428287,415.45,South
J025039W,DRV_538,1705958213,1706044613,468.32,Northeast
Z262849I,DRV_127,1735290212,1736067812,583.74,South
R662532R,DRV_996,1725545140,1727186740,488.99,South
E573322S,DRV_103,1713150382,1719111982,569.45,Central
C611836O,DRV_246,1714837669,1722354469,447.42,South
R016571X,DRV_710,1714310490,1716211290,453.88,Northeast
R618892F,DRV_891,1707469725,1711962525,500.71,West
U675254U,DRV_241,1706886892,,450.8,North
J556258G,DRV_981,1705649748,1709710548,377.82,West
I971179B,DRV_777,1713101563,1718371963,459.84,South
G604945K,DRV_103,1708803276,1712172876,508.68,Northeast
W696582E,DRV_868,1713992486,1715288486,603.23,North
G604945K,DRV_651,1714142933,1721918933,521.32,South
A146584S,DRV_296,1732501406,1739240606,450.01,West
H922680H,DRV_317,1705083401,1707589001,508.96,West
D534624U,DRV_130,1727165428,1729411828,543.29,Central
O067165D,DRV_267,1735485526,1735917526,501.81,South
O536729R,DRV_246,1706359550,1710333950,493.98,West
O777014Z,DRV_125,1713638300,1719859100,444.79,North
I317461C,DRV_320,1708168462,1713093262,472.58,Northwest
N901398E,DRV_967,1735158138,1738786938,494.79,Northwest
F929662O,DRV_316,1705745006,1706868206,609.04,East
E573322S,DRV_710,1720118505,1722278505,610.81,West
P384251X,DRV_373,1720146175,1725070975,630.05,Central
P260422J,DRV_763,1723825738,1724603338,417.35,Northwest
M523124L,DRV_384,1723785823,1730525023,616.6,Northeast
S340438K,DRV_573,1712858230,,526.26,Central
R368876F,DRV_242,1727202770,1727634770,509.68,Central
U617711M,DRV_157,1711713417,,621.78,Northwest
Y806578F,DRV_710,1727852938,1731654538,561.28,Central
F154788I,DRV_750,1726332952,1732121752,436.25,Northeast
A944064K,DRV_818,1713359608,1719062008,439.26,Northwest
Z348039Y,DRV_710,1724705596,1729803196,481.41,Central
Q356804L,DRV_479,1731712200,1737155400,562.99,East
L143888S,DRV_997,1708309097,1714097897,602.78,North
Y314919C,DRV_990,1706464902,1711389702,488.83,Central
S742684H,DRV_796,1734172035,1741516035,601.58,Northwest
Z769367P,DRV_171,1721811329,1727859329,532.53,Northwest
P143410A,DRV_338,1719573444,1719746244,575.18,Central
U047095I,DRV_400,1735119831,1738835031,586.97,Northwest
F476870R,DRV_199,1718343069,1723872669,397.96,West
P078447Z,DRV_833,1706852223,1708925823,541.46,South
J556258G,DRV_510,1715533387,1720371787,384.22,North
S986652C,DRV_649,1724527169,1729970369,373.94,East
S986652C,DRV_125,1733847025,1734106225,535.16,Northwest
Y154100C,DRV_217,1723289146,1730287546,600.02,West
C217043Y,DRV_674,1705644059,1709791259,518.08,West
P720999P,DRV_350,1723703291,1726036091,586.8,North
X170462I,DRV_911,1714572454,1720188454,356.2,Northeast
I153195C,DRV_448,1704466119,1711896519,387.96,West
D192832Y,DRV_448,1729045562,1730427962,422.34,Central
A399091Q,DRV_125,1712409495,1718371095,522.05,West
Q685160I,DRV_384,1725754043,1729296443,423.0,West
X095701Z,DRV_862,1706049287,1713738887,597.91,Northwest
J280598B,DRV_510,1728131729,,448.32,South
U047095I,DRV_967,1728046326,1733230326,370.9,East
L598564B,DRV_357,1730745482,1736620682,463.73,West
Z201632S,DRV_376,1706713500,1709132700,502.9,Central
D177449W,DRV_352,1712299646,1714632446,589.54,North
K614293Y,DRV_214,1725093458,1728808658,642.63,Northwest
L731121U,DRV_573,1707098761,1711159561,437.57,Northeast
D680876M,DRV_716,1725899777,1729614977,596.12,South
R016571X,DRV_941,1723129466,1725203066,586.96,North
J280598B,DRV_786,1713803935,1716568735,553.65,North
R183046M,DRV_384,1732196523,1737898923,491.46,South
A893246N,DRV_242,1732764974,1734579374,476.55,Northwest
P268705Q,DRV_314,1717819793,1717906193,424.81,South
A109439N,DRV_617,1716741077,1719592277,595.1,Northeast
Y892554A,DRV_323,1705240327,1706449927,558.97,East
R230047U,DRV_199,1715299952,1721261552,540.44,East
Z782071V,DRV_400,1705505131,1709652331,361.24,Northeast
K409749O,DRV_505,1704108217,1705663417,414.2,East
N788957U,DRV_941,1718149942,1720482742,630.09,Central
X491778D,DRV_833,1712901985,1719986785,431.18,North
J556258G,DRV_400,1723495605,1726087605,588.27,North
S757584H,DRV_275,1723365451,1723883851,470.64,Northeast
X937567R,DRV_911,1732932972,1739672172,557.62,North
I786527V,DRV_384,1709876586,1715492586,607.46,Central
X177852J,DRV_324,1729745090,1732769090,576.32,East
W365414P,DRV_981,1712023945,1715739145,617.83,South
M043898V,DRV_132,1708203987,1713301587,408.96,Northeast
I626765Y,DRV_350,1731113551,1737247951,645.54,Northwest
V322602V,DRV_400,1716943627,1719967627,579.7,North
W313518S,DRV_777,1711055399,1717621799,506.82,North
I786691U,DRV_924,1710964193,1717098593,545.57,East
W172513U,DRV_316,1711531205,1714123205,435.19,West
H043289B,DRV_859,1731897249,1734748449,565.24,Central
J078161S,DRV_605,1734707238,1736003238,454.73,Central
P324241X,DRV_981,1733371884,1738037484,405.89,South
M523124L,DRV_384,1715766986,1718704586,640.97,East
E013267N,DRV_263,1732500635,1734401435,419.79,North
E459332J,DRV_854,1728366016,1735623616,488.55,North
I766270G,DRV_545,1713445612,,562.18,West
R339845Y,DRV_698,1732214860,1735238860,414.53,East
M014767C,DRV_996,1712126908,1718261308,367.85,West
T961943E,DRV_241,1714454524,1715577724,627.08,South
K891135P,DRV_733,1722320345,,569.06,Central
Z277584F,DRV_877,1729045414,1733365414,609.67,Central
U980793M,DRV_199,1710218809,1712206009,647.56,Northwest
O339421P,DRV_990,1710292291,,599.71,Northeast
J599534Q,DRV_165,1711247342,1713234542,382.36,Northwest
D728679J,DRV_189,1705256571,1707416571,507.75,North
H086211J,DRV_786,1711285168,1711889968,394.79,West
A472779F,DRV_641,1725971456,,628.99,Northwest
W848018R,DRV_854,1724017216,1727732416,420.93,Northwest
G590515J,DRV_217,1708615233,1709392833,408.98,Central
O933083O,DRV_242,1704401952,1708203552,531.47,North
A311656D,DRV_674,1720674389,1723439189,636.59,Central
Y154100C,DRV_859,1704939509,1710123509,488.44,South
G909656A,DRV_996,1705228427,1712486027,398.07,North
W233749H,DRV_611,1731346850,1735580450,572.97,West
X806174T,DRV_323,1726048237,1730368237,405.69,North
N962923Z,DRV_487,1714677559,1717787959,587.7,West
O337543B,DRV_352,1709676959,1715811359,639.32,West
I111554Y,DRV_214,1719327358,1722178558,472.12,South
P324241X,DRV_370,1729554350,1732923950,585.96,South
Z262849I,DRV_473,1708906577,1709943377,354.62,East
P586518V,DRV_967,1734647685,1741214085,374.68,Northeast
G067883D,DRV_532,1728576208,1728835408,441.53,Northwest
I305152C,DRV_894,1733705894,1735779494,356.78,Northeast
O067165D,DRV_846,1725594139,1732592539,378.31,South
I305486E,DRV_750,1706714738,1713972338,595.5,Northeast
A470551L,DRV_328,1726787819,1728343019,453.48,Northeast
W832731J,DRV_369,1722188267,1726076267,361.12,North
V322602V,DRV_674,1726461925,1727757925,629.04,Central
R662532R,DRV_127,1709795932,1714634332,471.38,Northwest
J025039W,DRV_691,1728646050,1735385250,615.47,East
M115447T,DRV_246,1718427150,1724129550,388.07,West
V445107B,DRV_532,1734529745,1734702545,430.77,West
V826398I,DRV_328,1721219280,1723811280,547.2,North
G562636X,DRV_818,1723256545,1723688545,535.91,Central
D436995C,DRV_617,1718736634,,471.1,Northeast
R183982Y,DRV_261,1721820397,1724066797,638.58,Northeast
A299468T,DRV_194,1730421624,1734050424,433.58,East
H922680H,DRV_488,1713140956,1718152156,361.72,South
K569816M,DRV_370,1723330271,1729205471,432.3,South
C348734E,DRV_796,1732779155,1732951955,649.36,South
S807374E,DRV_649,1720564839,1728168039,394.52,North
W832731J,DRV_338,1704117199,1706449999,350.59,North
S525534R,DRV_758,1721481854,1725715454,437.51,Northeast
D814770X,DRV_324,1712095859,1718662259,351.45,Central
A109439N,DRV_862,1729840961,1736148161,386.4,North
Y411998D,DRV_754,1704843738,1711323738,605.12,West
J970283U,DRV_214,1728943869,1735942269,420.53,Northeast
M473947H,DRV_489,1735400959,1740498559,524.59,Central
C378427F,DRV_103,1723433800,1728531400,535.33,West
W265423V,DRV_611,1730748231,1734549831,646.7,North
J590599K,DRV_758,1718336470,1723693270,466.55,North
C346578H,DRV_350,1734982889,1741635689,641.73,Central
O780913R,DRV_710,1711419582,1714184382,617.1,Northeast
I111554Y,DRV_649,1719021377,1719971777,507.02,North
V675869U,DRV_127,1726285361,1733024561,460.81,East
R335290J,DRV_510,1708815877,1715209477,442.71,North
Q473799Y,DRV_148,1712783776,,458.91,East
C387571U,DRV_570,1713386409,1717965609,483.94,West
C378427F,DRV_674,1724441771,1731094571,524.6,Northeast
V262174N,DRV_723,1718560783,1723485583,366.1,North
I868000T,DRV_928,1713026117,1720197317,593.03,Northeast
L660937B,DRV_611,1734610116,1735646916,395.66,South
T287334J,DRV_718,1721291996,1726303196,580.12,North
F434558I,DRV_799,1708789597,1709221597,500.24,North
Z217271R,DRV_400,1727180404,1730809204,490.27,Northwest
G067883D,DRV_954,1725447194,1727607194,397.93,South
G569847M,DRV_324,1704650941,1704823741,397.84,North
K603341G,DRV_371,1708747681,1714882081,382.15,North
I860084S,DRV_846,1735550253,1736327853,585.89,East
C611836O,DRV_242,1704667788,1707864588,617.68,North
X806174T,DRV_854,1706108391,1711292391,415.72,East
X188805N,DRV_750,1704856790,1705461590,518.47,Central
N788957U,DRV_801,1706975225,1707320825,613.69,South
T685574Q,DRV_559,1723119349,1730117749,455.25,South
H328710J,DRV_263,1734415486,1737353086,564.6,North
Z217271R,DRV_373,1718474910,1723313310,417.32,Northwest
K603341G,DRV_868,1734717375,1737654975,567.62,East
H708668I,DRV_259,1734059280,1735700880,475.69,South
W696582E,DRV_148,1714128354,1718448354,357.55,Central
Z427849P,DRV_987,1712006105,1712092505,565.75,Northwest
I910651D,DRV_199,1728625319,1732081319,394.67,South
F545271F,DRV_246,1718222330,1719172730,472.95,South
D990162L,DRV_396,1729463284,1730586484,387.87,West
N877175X,DRV_320,1717295735,1722306935,502.82,Northwest
T254629F,DRV_981,1731220782,1735540782,629.56,Northwest
J979955C,DRV_925,1732787301,1734256101,372.98,Central
R635365E,DRV_755,1733725094,1738304294,482.6,Northwest
S138999X,DRV_743,1730578788,1737490788,490.12,North
V354033H,DRV_263,1723467738,1724158938,458.48,North
Y892554A,DRV_765,1731121346,1736823746,519.69,East
V262181M,DRV_106,1708280095,1710958495,431.56,South
Q685160I,DRV_189,1714376415,1719042015,576.17,Central
A587603Y,DRV_818,1709127741,1710164541,541.16,Northwest
J932480A,DRV_508,1728838920,1732813320,427.03,Northwest
K193745M,DRV_381,1717477880,1724821880,590.31,Northeast
J374545K,DRV_716,1729783817,1731166217,563.08,West
H825537Q,DRV_194,1722411474,1728545874,394.03,South
F819600N,DRV_710,1718463208,1721055208,451.21,Central
F579050I,DRV_691,1720859273,1726475273,567.2,Central
L498182L,DRV_733,1723753131,1728418731,647.92,West
V826398I,DRV_839,1704680794,1708568794,594.97,North
O067165D,DRV_127,1709469391,1713616591,546.95,East
D534624U,DRV_798,1710324702,1713089502,385.54,West
J331509O,DRV_333,1724579050,1730454250,597.14,South
Z217271R,DRV_990,1707438753,1714609953,465.52,North
W313518S,DRV_814,1706163747,1713939747,528.4,Central
O415206T,DRV_698,1724968176,1731707376,364.85,North
R544948G,DRV_733,1705155495,1705328295,625.7,West
G667116V,DRV_658,1712143814,1713353414,498.91,North
P345401K,DRV_963,1729633247,1736890847,363.68,Northeast
V315869J,DRV_873,1729490399,1733810399,396.68,East
A099770I,DRV_838,1724764882,1725369682,427.51,Central
J836440L,DRV_470,1732434150,1739518950,507.17,Northwest
J445502K,DRV_125,1725162412,,637.46,East
S812067M,DRV_203,1721854711,1723755511,356.79,South
A470551L,DRV_422,1726749852,1731674652,351.04,South
H499125P,DRV_963,1724157724,1724848924,490.38,West
V322602V,DRV_267,1704989623,1711124023,383.32,Central
I305486E,DRV_925,1708421843,1710668243,613.73,Central
R230047U,DRV_373,1712499905,1717856705,386.18,South
I202970E,DRV_203,1732169079,,613.49,Central
T617990Q,DRV_765,1734255125,1734341525,436.04,North
M899642V,DRV_798,1728102844,1734237244,455.57,Northwest
E179327Z,DRV_510,1705123420,1705296220,427.07,Northwest
A944064K,DRV_204,1730857144,1732412344,468.58,South
D990162L,DRV_325,1717177019,,647.99,Central
N877175X,DRV_261,1716899310,1723033710,486.77,West
Q467854X,DRV_886,1704735708,1709055708,554.67,East
P317810I,DRV_488,1724862349,1732551949,523.42,East
F870021B,DRV_448,1735595046,1737236646,366.48,North
N275326R,DRV_750,1734086643,1737456243,466.52,North
M115447T,DRV_125,1711368161,1713614561,643.77,Northwest
P268705Q,DRV_997,1729798206,1732735806,396.96,Northwest
E775204H,DRV_666,1729167847,1736857447,511.46,South
S986652C,DRV_928,1713749613,1719797613,501.02,South
T564139U,DRV_125,1714181437,1715391037,530.21,Northwest
G978820F,DRV_859,1714683581,,380.28,North
X900343I,DRV_894,1728216162,1732276962,564.29,West
N591803S,DRV_296,1717632581,1720397381,610.32,Central
P914630F,DRV_338,1711874395,1715330395,378.04,East
D413164O,DRV_529,1733610684,1736721084,476.18,Northwest
W909670T,DRV_132,1721031124,1727511124,606.66,North
R261796C,DRV_886,1712347826,1718482226,573.34,Northwest
O337543B,DRV_928,1722388210,1723252210,622.28,East
R544948G,DRV_303,1708563037,1711155037,579.52,West
I786691U,DRV_303,1715521547,1719582347,462.91,Northeast
J718227K,DRV_261,1726597209,1733250009,418.12,West
S525534R,DRV_925,1713987091,1717270291,571.44,East
K603341G,DRV_982,1718255741,1723439741,361.0,North
B261375A,DRV_833,1704983788,1710081388,598.07,West
U356159Q,DRV_473,1716961298,1719898898,494.21,Northeast
G909656A,DRV_926,1720212063,1727642463,414.95,West
V675869U,DRV_777,1711726700,,405.71,West
Z097439W,DRV_195,1732270929,1735640529,447.3,West
B560932Q,DRV_320,1716929373,1717534173,401.83,East
L660937B,DRV_214,1717301981,1724905181,644.38,West
P776945F,DRV_246,1721387810,1724757410,484.61,West
B824771O,DRV_384,1704412327,1709423527,463.17,South
N788957U,DRV_157,1706335405,1708668205,412.47,Central
I626765Y,DRV_173,1720035351,1724700951,457.44,South
C999386C,DRV_422,1718537125,1724153125,532.21,West
A241038S,DRV_710,1727356748,1727702348,505.1,Central
X181883W,DRV_698,1726864868,1729456868,558.18,Northwest
W991022N,DRV_996,1711963129,,586.46,Northeast
C647102A,DRV_508,1729971317,1731612917,523.31,Northeast
D534624U,DRV_975,1724071721,1729082921,427.21,North
I317461C,DRV_204,1726944996,1734202596,473.45,North
U937526S,DRV_894,1720850845,1727503645,499.94,East
G569847M,DRV_180,1709395147,1714233547,526.01,Northwest
Z884969X,DRV_570,1731956756,1737831956,603.52,West
S427109E,DRV_723,1729218903,1730687703,411.87,North
V856218W,DRV_259,1709954029,1717125229,380.99,Northwest
G978820F,DRV_432,1731921817,1736069017,497.03,Central
R406088U,DRV_132,1707644369,1712396369,583.83,South
G519108M,DRV_505,1716547734,1717843734,601.14,West
S986652C,DRV_569,1711874945,1712306945,632.0,Northwest
E573322S,DRV_651,1704331059,1706663859,591.94,South
H328710J,DRV_320,1729128245,1733707445,645.18,Northwest
I868000T,DRV_859,1707276861,1710300861,469.26,West
E361103E,DRV_323,1706098921,1710850921,610.51,West
I153195C,DRV_545,1704715699,1707134899,374.12,South
I305152C,DRV_996,1705387152,1709188752,632.41,East
O933083O,DRV_194,1711069291,1713142891,487.65,East
E651994B,DRV_982,1716708332,1723101932,383.94,Northwest
C814124G,DRV_263,1722965103,1726075503,479.97,South
I121003M,DRV_246,1704246024,1710294024,518.85,Northeast
W921277K,DRV_400,1735260341,1738889141,396.88,East
G519108M,DRV_649,1724627616,1730762016,559.66,South
U937526S,DRV_508,1711612462,1713081262,397.4,Northwest
Q278681X,DRV_320,1722217400,1723254200,521.78,Northwest
S605297X,DRV_718,1715746211,,642.48,Central
N175186B,DRV_267,1706063678,1707532478,565.56,West
M523124L,DRV_256,1715178001,1717078801,399.86,Northeast
Q858842E,DRV_954,1710959581,1717525981,537.03,Northeast
E208267P,DRV_463,1704852203,1709863403,501.7,Central
D473597X,DRV_146,1731449781,1731536181,498.55,East
G909656A,DRV_275,1732470608,1732729808,513.69,Northeast
U142626X,DRV_833,1723026955,1724927755,399.77,Northwest
H219136K,DRV_463,1730126561,1733496161,421.46,North
W400504X,DRV_665,1722260879,1728654479,525.43,South
Q619906I,DRV_263,1715760782,1717920782,401.99,South
U807154H,DRV_954,1706323254,1706841654,462.27,Northeast
I095849K,DRV_338,1715611684,1716302884,615.42,South
O589178N,DRV_470,1715091870,1722695070,417.81,West
N848421V,DRV_374,1731352301,1737486701,435.45,Northwest
D408240J,DRV_605,1710564715,1713329515,398.66,Northwest
D680876M,DRV_799,1734908300,1736722700,389.68,Northwest
S339500F,DRV_328,1715704535,1722011735,511.51,Northeast
D499471S,DRV_325,1708305983,1711329983,377.14,Central
Z299737A,DRV_755,1730242198,1733957398,467.85,Northwest
W795687I,DRV_697,1724696064,1726251264,385.37,South
I626765Y,DRV_423,1717538918,,487.94,Central
M014767C,DRV_982,1709437691,1710215291,465.18,Central
H825537Q,DRV_949,1725572813,1726609613,620.51,East
D728679J,DRV_303,1723728649,1725197449,483.9,Northeast
K324210Y,DRV_303,1720227604,1724374804,470.23,West
N109104C,DRV_733,1719953631,1723496031,605.91,Northeast
E651994B,DRV_173,1712518706,1716838706,621.71,Northeast
I376724P,DRV_621,1718352108,1719734508,579.94,North
T389083P,DRV_862,1723968048,1725782448,613.81,East
I047113I,DRV_928,1713143073,1713834273,561.55,North
Q885165W,DRV_579,1711793836,1715509036,445.34,East
S427109E,DRV_217,1729967632,1731522832,541.95,East
C399049W,DRV_532,1732297087,1732901887,482.48,Central
W706540Y,DRV_981,1708753330,1711690930,642.15,East
P615679S,DRV_887,1712500243,1713969043,378.03,Central
B906594F,DRV_111,1731536150,1734387350,552.62,Northeast
L598564B,DRV_611,1730616034,1731912034,570.79,North
I145623Y,DRV_103,1722278248,1727635048,479.43,Northeast
J226838Q,DRV_674,1710720180,1713052980,577.27,Central
P345401K,DRV_246,1718495551,1722469951,611.78,North
U046537V,DRV_489,1719746177,1725794177,638.01,East
Z299737A,DRV_997,1715259063,1722343863,585.32,Northeast
U773592T,DRV_422,1710513188,1716561188,582.45,Northeast
M468862Z,DRV_111,1730700517,1736057317,586.56,North
Y793564Z,DRV_167,1712996889,1717403289,547.54,Northwest
W805310B,DRV_473,1714306118,1716725318,541.29,East
U937526S,DRV_463,1706756691,1713236691,516.63,South
